INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
Eastbound Glenmore Trail at Deerfoot Trail SE,Two vehicle incident.,11/06/2017 02:21:16 PM,11/06/2017 02:23:29 PM,SE,-114.042174395743,50.9943191555471,"(50.994319155547, -114.042174395743)",1
48 Street and 90 Avenue SE,Single vehicle incident.,11/06/2017 02:18:58 PM,11/06/2017 02:23:29 PM,NW,-113.964181512464,50.9722973659891,"(50.972297365989, -113.964181512464)",1
Southbound Macleod Trail at Lake Fraser Gate SE,Multi-vehicle incident. blocing two right lanes.,11/06/2017 03:21:07 PM,11/06/2017 03:24:32 PM,SE,-114.069497772377,50.9394548576621,"(50.939454857662, -114.069497772377)",1
7 Avenue and 4 Street SW,Traffic signals are flashing red. crews have been dispatched.,11/06/2017 03:55:44 PM,11/06/2017 04:01:49 PM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",1
40 Avenue and Centre Street NE,Two vehicle incident.,11/06/2017 04:37:33 PM,11/06/2017 04:43:19 PM,NE,-114.062433733103,51.0887404631769,"(51.088740463177, -114.062433733103)",1
80 Avenue and 52 Street NE,Two vehicle incident.,11/06/2017 04:54:18 PM,11/06/2017 04:55:12 PM,NE,-113.95841647117,51.1252476651629,"(51.125247665163, -113.95841647117)",1
Westbound 50 Avenue at Crowchild Trail SW,Two vehicle incident.,11/06/2017 07:08:12 PM,11/06/2017 07:10:14 PM,NW,-114.120158337838,51.0086677240943,"(51.008667724094, -114.120158337838)",1
Peigan Trail at 52 Street SE,Single vehicle incident. all EB lanes are blocked.,11/06/2017 06:36:48 PM,11/06/2017 06:40:15 PM,SE,-113.953805072437,51.0146656784934,"(51.014665678493, -113.953805072437)",1
Westbound Bow Trail at 14 Street SW,Two vehicle incident. blocking the left lane.,11/06/2017 09:03:59 PM,11/06/2017 09:05:18 PM,SW,-114.096157715397,51.04714805052,"(51.04714805052, -114.096157715397)",1
7 Avenue at 4 Street SW,Traffic signals are flashing red. crews have been dispatched.,11/07/2017 12:20:09 AM,11/07/2017 12:21:06 AM,SW,-114.07147937605,51.046755546549,"(51.046755546549, -114.07147937605)",1
Southbound Macleod Trail and 71 Avenue SE,Two vehicle incident.,11/07/2017 02:00:05 AM,11/07/2017 02:01:25 AM,SE,-114.071636446694,50.9896282135328,"(50.989628213533, -114.071636446694)",1
Southbound Deerfoot Trail and Stoney Trail NE,Single vehicle incident.,11/07/2017 05:30:48 AM,11/07/2017 05:31:43 AM,NE,-114.015398455209,51.1761517268222,"(51.176151726822, -114.015398455209)",1
Southbound Macleod Trail at 99 Avenue SE,Two vehicle incident.,11/07/2017 06:01:29 AM,11/07/2017 06:03:30 AM,SE,-114.072352005719,50.9610075320482,"(50.961007532048, -114.072352005719)",1
Southbound Deerfoot Trail at Glenmore Trail SE,Two vehicle incident.,11/07/2017 07:04:49 AM,11/07/2017 07:06:12 AM,SE,-114.039173086226,50.9941566757218,"(50.994156675722, -114.039173086226)",1
Symons Valley Parkway and Evanston Drive NW,Two vehicle incident.,11/07/2017 07:01:17 AM,11/07/2017 07:03:02 AM,NW,-114.108915731141,51.173615448514,"(51.173615448514, -114.108915731141)",1
4 Street at 10 Avenue SW,Two vehicle incident.,11/07/2017 06:35:15 AM,11/07/2017 06:36:58 AM,SW,-114.071511958878,51.0435574288027,"(51.043557428803, -114.071511958878)",1
Eastbound Beddington Trail approaching Deerfoot Trail NE,Two vehicle incident.,11/07/2017 07:24:54 AM,11/07/2017 07:28:32 AM,NE,-114.046154501515,51.1221656601744,"(51.122165660174, -114.046154501515)",1
18 Street at 25 Avenue NW,Multi-vehicle incident.,11/07/2017 08:46:49 AM,11/07/2017 08:47:47 AM,NW,-114.10493915485,51.0754809182889,"(51.075480918289, -114.10493915485)",1
Saddlebrook Drive at Saddlebrook Link NE,Two vehicle incident.,11/07/2017 08:02:18 AM,11/07/2017 08:04:12 AM,NE,-113.930958264049,51.1339282542501,"(51.13392825425, -113.930958264049)",1
Hastings Crescent at 43 Avenue SE,Two vehicle incident.,11/07/2017 09:09:34 AM,11/07/2017 09:12:38 AM,SE,-114.033956760152,51.0141944062243,"(51.014194406224, -114.033956760152)",1
Northbound Crowchild Trail south of Memorial Drive NW,Stalled vehicle.  Blocking the right lane.,11/07/2017 10:34:53 AM,11/07/2017 10:38:18 AM,NW,-114.117825801179,51.0515028880757,"(51.051502888076, -114.117825801179)",1
Airport Trail at 19 Street NE,Multi-vehicle incident.,11/07/2017 11:23:09 AM,11/07/2017 11:24:59 AM,NE,-114.01835357346,51.1395915763991,"(51.139591576399, -114.01835357346)",1
Westbound Airport Trail at 19 Street NE,Multi-vehicle incident.,11/07/2017 11:23:09 AM,11/07/2017 11:30:35 AM,NE,-114.01835357346,51.1395915763991,"(51.139591576399, -114.01835357346)",1
Barlow Trail at 3 Avenue SE,Traffic signals are flashing red.  Crews have been dispached.,11/07/2017 11:02:02 AM,11/07/2017 11:04:19 AM,SE,-114.001775125733,51.0474927925707,"(51.047492792571, -114.001775125733)",1
Northbound Stoney Trail at 16 Avenue NE,Two vehicle incident.,11/28/2017 05:30:55 PM,11/28/2017 05:32:37 PM,NE,-113.929731671065,51.0670302472081,"(51.067030247208, -113.929731671065)",1
16 Avenue at 14 Street NW,Blank traffic lights due to power outage.,11/07/2017 12:51:02 PM,11/07/2017 01:14:30 PM,NW,-114.096037227896,51.0670177605415,"(51.067017760542, -114.096037227896)",1
Southbound Falconridge Boulevard at Castleridge Boulevard NE,Two vehicle incident.,11/28/2017 05:43:56 PM,11/28/2017 05:49:49 PM,NE,-113.958763979051,51.0999562772749,"(51.099956277275, -113.958763979051)",1
Harvest Hills Boulevard and Beddington Trail NE,Two vehicle incident.,11/28/2017 05:24:17 PM,11/28/2017 05:25:00 PM,NE,-114.071239319303,51.1351846706777,"(51.135184670678, -114.071239319303)",1
16 Avenue and 36 Street NE,Multi-vehicle incident.,12/08/2017 11:45:22 PM,12/08/2017 11:55:57 PM,NE,-113.989219053116,51.0670856594428,"(51.067085659443, -113.989219053116)",1
Southbound Crowchild Trail at Glenmore Trail SW,Two vehicle incident. blocking the right lane.,11/07/2017 04:40:41 PM,11/07/2017 04:42:26 PM,SW,-114.118041001366,51.0027755418225,"(51.002775541823, -114.118041001366)",1
Southbound Deerfoot Trail at Memorial Drive SE,Single vehicle incident.,11/07/2017 04:05:18 PM,11/07/2017 04:06:24 PM,SE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Eastbound Southland Drive at 5 Street SE,Multi-vehicle incident.,11/07/2017 03:57:03 PM,11/07/2017 03:57:56 PM,SE,-114.052292424955,50.9639901032129,"(50.963990103213, -114.052292424955)",1
Westbound 17 Avenue at 28 Street SE,Two vehicle incident. blocking the middle lane.,11/07/2017 04:13:14 PM,11/07/2017 04:16:23 PM,SE,-113.993051965025,51.0378739413652,"(51.037873941365, -113.993051965025)",1
Westbound Memorial Drive at 8 Street NW,Two vehicle incident. blocking the left lane.,11/07/2017 05:43:40 PM,11/07/2017 05:45:00 PM,NW,-114.079492649993,51.0547654307696,"(51.05476543077, -114.079492649993)",1
Northbound 19 Street at 10 Avenue NE,Multi-vehicle incident.,11/07/2017 05:34:20 PM,11/07/2017 05:35:33 PM,NE,-114.013340302906,51.062305840414,"(51.062305840414, -114.013340302906)",1
Southbound 52 Street approaching 72 Avenue SE,Single vehicle incident. blocking the right lane.,11/07/2017 05:30:07 PM,11/07/2017 05:35:33 PM,SE,-113.958633233961,50.9929574876845,"(50.992957487685, -113.958633233961)",1
4 Street and 13 Avenue NE,Two vehicle incident. in the intersection.,11/07/2017 05:08:21 PM,11/07/2017 05:10:33 PM,NW,-114.053254810453,51.0641900399919,"(51.064190039992, -114.053254810453)",1
Northbound 52 Street approaching 114 Avenue SE,Single vehicle incident. blocking the right lane.,11/07/2017 04:55:20 PM,11/07/2017 04:57:05 PM,SE,-113.958018722302,50.9471461661989,"(50.947146166199, -113.958018722302)",1
17 Avenue and 26 Street SE,Traffic signals are flashing red. crews have been dispatched.,11/07/2017 05:14:47 PM,11/07/2017 05:23:37 PM,SE,-113.997969018562,51.0378196523997,"(51.0378196524, -113.997969018562)",1
Eastbound 16 Avenue at 52 Street NE,Two vehicle incident. blocking the left lane.,11/07/2017 06:25:25 PM,11/07/2017 06:32:53 PM,NE,-113.94912975949,51.0668783935158,"(51.066878393516, -113.94912975949)",1
5 Avenue at 7 Street SW,Traffic signals are flashing red.,11/08/2017 04:18:17 AM,11/08/2017 04:20:23 AM,SW,-114.078577436108,51.0488334611241,"(51.048833461124, -114.078577436108)",1
Westbound Glenmore Trail approaching 52 Street SE,Two vehicle incident.,11/08/2017 08:01:24 AM,11/08/2017 08:07:48 AM,SE,-113.961937084303,50.9796424341637,"(50.979642434164, -113.961937084303)",1
Eastbound Mcknight Boulevard at Deerfoot Trail NE,Multi-vehicle incident.,11/08/2017 07:15:51 AM,11/08/2017 07:17:31 AM,NE,-114.047813927993,51.0961475541505,"(51.096147554151, -114.047813927993)",1
Westbound Glenmore Trail approachig 52 Street SE,Two vehicle incident.,11/08/2017 08:01:24 AM,11/08/2017 08:02:51 AM,SE,-113.961937084303,50.9796424341637,"(50.979642434164, -113.961937084303)",1
Northbound Deerfoot Trail at Douglasdale Boulevard SE,Two vehicle incident.,11/08/2017 07:28:37 AM,11/08/2017 07:30:04 AM,SE,-114.005303753851,50.9467413147404,"(50.94674131474, -114.005303753851)",1
50 Avenue at Barlow Trail SE,Stalled vehicle.  Blocking the intersection.,11/08/2017 08:40:28 AM,11/08/2017 08:44:31 AM,SE,-114.00187681285,51.0087321875477,"(51.008732187548, -114.00187681285)",1
Eastbound Southland Drive  at Macleod Trail SE,Single vehicle incident.,11/08/2017 08:38:41 AM,11/08/2017 08:44:31 AM,SE,-114.071741657483,50.9643662510561,"(50.964366251056, -114.071741657483)",1
Southbound 52 Street at 76 Avenue SE,Two vehicle incident.   Blocking the left lane,11/08/2017 11:15:12 AM,11/08/2017 11:24:59 AM,SE,-113.958957677184,50.9851026572477,"(50.985102657248, -113.958957677184)",1
Westbound Mcknight Boulevard at Barlow Trail NE,Two vehicle incident.,11/08/2017 11:54:28 AM,11/08/2017 11:55:33 AM,NE,-114.003921890327,51.0928962668731,"(51.092896266873, -114.003921890327)",1
22 Avenue at 68 Street NE,Single vehicle incident.,11/08/2017 11:23:15 AM,11/08/2017 11:24:59 AM,NE,-113.935555739359,51.0726212380735,"(51.072621238074, -113.935555739359)",1
Acadia Drive and Canyon Meadows Drive SE,Two vehicle incident.,11/08/2017 12:48:14 PM,11/08/2017 12:55:19 PM,SE,-114.04883864707,50.9297584753216,"(50.929758475322, -114.04883864707)",1
Northbound Sarcee Trail and John Laurie Boulevard NW,Two vehicle incident. blocking the right lane.,11/08/2017 02:08:36 PM,11/08/2017 02:15:06 PM,NW,-114.167809008179,51.1216653922641,"(51.121665392264, -114.167809008179)",1
Shawville Boulevard and Macleod Trail SE,Single vehicle incident.,11/08/2017 02:57:46 PM,11/08/2017 02:58:41 PM,SE,-114.069753115267,50.9129738237198,"(50.91297382372, -114.069753115267)",1
Southbound Centre Street and 23 Avenue NE,Multi-vehicle incident. blocking the right lane.,11/08/2017 03:48:31 PM,11/08/2017 03:51:38 PM,NE,-114.062519795335,51.0742256841801,"(51.07422568418, -114.062519795335)",1
130 Avenue and 37 Street SW,Traffic signals are flashing red.,11/08/2017 04:34:54 PM,11/08/2017 04:38:32 PM,SW,-114.133602959617,50.9096440852878,"(50.909644085288, -114.133602959617)",1
80 Avenue and Saddletowne Circle NE,Two vehicle incident.,11/08/2017 05:37:20 PM,11/08/2017 05:44:35 PM,NE,-113.950125794755,51.1252460415707,"(51.125246041571, -113.950125794755)",1
4 Street and 40 Avenue NW,Two vehicle incident.,11/08/2017 05:21:07 PM,11/08/2017 05:22:42 PM,NW,-114.071867930928,51.087345062351,"(51.087345062351, -114.071867930928)",1
Southbound 52 Street and Whitehorn Drive NE,Two vehicle incident.,11/08/2017 05:57:30 PM,11/08/2017 05:59:52 PM,NE,-113.958416841109,51.0858445471557,"(51.085844547156, -113.958416841109)",1
Northbound Deerfoot Trail and 17 Avenue SE,Stalled vehicle.  in the left shoulder lane,11/08/2017 04:59:28 PM,11/08/2017 05:02:04 PM,SE,-114.004082599737,51.0373875516398,"(51.03738755164, -114.004082599737)",1
Northbound Deerfoot Trail and Anderson Road SE,Two vehicle incident.,11/08/2017 05:12:00 PM,11/08/2017 05:13:51 PM,SE,-114.008105203116,50.949245016069,"(50.949245016069, -114.008105203116)",1
Bowness Road at Point Drive NW,Single vehicle incident.,12/18/2017 04:50:11 PM,12/18/2017 04:51:00 PM,NW,-114.146365281757,51.0622047204948,"(51.062204720495, -114.146365281757)",1
Eastbound Southland Drive and 14 Street SW,Single vehicle incident. blocking the left lane.,11/08/2017 07:49:23 PM,11/08/2017 07:51:00 PM,SW,-114.095071317578,50.9620491768975,"(50.962049176898, -114.095071317578)",1
Glenmore Trail exit to Northbound 37 Street SW,Multi-vehicle incident.,11/08/2017 09:18:30 PM,11/08/2017 09:25:45 PM,SW,-114.146020482404,51.0088568988086,"(51.008856898809, -114.146020482404)",1
6 Avenue and 5 Street SW,Two vehicle incident.,11/08/2017 10:14:39 PM,11/08/2017 10:15:45 PM,SW,-114.073745930393,51.0477521783476,"(51.047752178348, -114.073745930393)",1
Westbound 16 Avenue at 14 Street NW,Multi-vehicle incident.  Blocking the left lane.,11/08/2017 10:37:23 PM,11/08/2017 10:43:06 PM,NW,-114.095231369268,51.0670024181411,"(51.067002418141, -114.095231369268)",1
Whitemont Drive and 44 Avenue NE,Two vehicle incident.,11/08/2017 10:39:47 PM,11/08/2017 10:43:05 PM,NE,-113.960842026104,51.0914058523212,"(51.091405852321, -113.960842026104)",1
24 Street  and Deerfoot Trail SE,Single vehicle incident.,11/09/2017 12:33:28 AM,11/09/2017 12:36:42 AM,SE,-114.00642412291,50.9497804680098,"(50.94978046801, -114.00642412291)",1
130 Avenue at 37 Street SW,Traffic signals are flashing red.  Crews have been dispatched.,11/09/2017 08:40:56 AM,11/09/2017 08:43:58 AM,SW,-114.141155241966,50.9357713457723,"(50.935771345772, -114.141155241966)",1
Heritage Meadows Way and Heritage Drive SE,Multi-vehicle incident.,11/09/2017 10:05:19 AM,11/09/2017 10:06:57 AM,SE,-114.044211260656,50.9872174359164,"(50.987217435916, -114.044211260656)",1
Eastbound 17 Avenue  at Deerfoot Trail SE,Two vehicle incident.,11/09/2017 01:03:56 PM,11/09/2017 01:06:32 PM,SE,-114.008611991531,51.0370350874538,"(51.037035087454, -114.008611991531)",1
Westbound Memorial Drive and Deerfoot Trail SE,Two vehicle incident.,11/09/2017 03:34:44 PM,11/09/2017 03:35:41 PM,SE,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Eastbound Memorial Drive and Deerfoot Trail SE,Two vehicle incident. blocking the right lane.,11/09/2017 03:07:24 PM,11/09/2017 03:08:59 PM,NW,-114.019434255636,51.0488598764172,"(51.048859876417, -114.019434255636)",1
Eastbound 16 Avenue and 68 Street NE,Two vehicle incident.,11/09/2017 05:24:50 PM,11/09/2017 05:25:24 PM,NE,-113.937720376229,51.0670932992165,"(51.067093299217, -113.937720376229)",1
Southbound 14 Street and 75 Avenue SW,Two vehicle incident.,11/09/2017 04:45:33 PM,11/09/2017 04:46:41 PM,SW,-114.096251526404,50.988136646003,"(50.988136646003, -114.096251526404)",1
Northbound Metis Trail and 80 Avenue NE,Two vehicle incident.,11/09/2017 04:42:33 PM,11/09/2017 04:43:35 PM,NE,-113.971461160756,51.1252938270341,"(51.125293827034, -113.971461160756)",1
14 Street ramp to Westbound Glenmore Trail SW,Multi-vehicle incident. blocking the left lane.,11/09/2017 04:37:23 PM,11/09/2017 04:43:35 PM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
Westbound Beddington Boulevard and Harvest Hills Boulevard NW,Two vehicle incident.,11/09/2017 05:11:13 PM,11/09/2017 05:12:36 PM,NW,-114.076368959233,51.1367044507366,"(51.136704450737, -114.076368959233)",1
Beddington Boulevard and Berkshire Boulevard NW,Two vehicle incident.,11/09/2017 06:00:29 PM,11/09/2017 06:03:27 PM,NW,-114.08915364531,51.1335569567564,"(51.133556956756, -114.08915364531)",1
Westbound Southland Drive and Blackfoot Trail SE,Two vehicle incident. blocking the left lane.,11/09/2017 05:40:18 PM,11/09/2017 05:41:16 PM,SE,-114.039339977983,50.9656039185511,"(50.965603918551, -114.039339977983)",1
Northbound 14 Street and 34 Avenue SW,There is an incident involving a pedestrian.,11/09/2017 06:07:14 PM,11/09/2017 06:15:45 PM,SW,-114.094690742738,51.0231985754204,"(51.02319857542, -114.094690742738)",1
Westbound Memorial Drive and 10 Street NW,Single vehicle incident.,11/09/2017 06:43:35 PM,11/09/2017 06:44:58 PM,NW,-114.085860347592,51.0519609880605,"(51.051960988061, -114.085860347592)",1
Deerfoot Trail and Stoney Trail NE,Single vehicle incident.,11/09/2017 07:34:08 PM,11/09/2017 07:35:14 PM,NE,-114.015398455209,51.1761517268222,"(51.176151726822, -114.015398455209)",1
Country Hills Boulevard and Panorama Hills Boulevard NW,Multi-vehicle incident.,11/09/2017 07:21:42 PM,11/09/2017 07:24:15 PM,NW,-114.074122673022,51.1484432352485,"(51.148443235249, -114.074122673022)",1
Eastbound Glenmore Trail east of Heritage Drive SE,Single vehicle incident.,11/09/2017 09:08:55 PM,11/09/2017 09:12:42 PM,NW,-114.028005232184,50.9894832047803,"(50.98948320478, -114.028005232184)",1
Eastbound 80 Avenue at Metis Trail NE,Single vehicle incident.,11/09/2017 09:07:30 PM,11/09/2017 09:12:42 PM,NW,-113.971461160756,51.1252938270341,"(51.125293827034, -113.971461160756)",1
Bow Trail and 26 Street SW,Two vehicle incident.,11/09/2017 11:02:47 PM,11/09/2017 11:04:29 PM,SW,-114.123642763708,51.041507216698,"(51.041507216698, -114.123642763708)",1
Centre Street and 31 Avenue NE,Two vehicle incident.,11/09/2017 10:05:42 PM,11/09/2017 10:07:10 PM,NE,-114.062535989356,51.0805232186256,"(51.080523218626, -114.062535989356)",1
7 Street and Centre Street S,Traffic signals are flashing red.,11/10/2017 04:19:01 AM,11/10/2017 04:24:47 AM,SW,-114.062921416307,51.0464942809806,"(51.046494280981, -114.062921416307)",1
7 Avenue and Centre Street South,Traffic signals are flashing red.,11/10/2017 04:19:01 AM,11/10/2017 05:50:30 AM,SW,-114.062921416307,51.0464942809806,"(51.046494280981, -114.062921416307)",1
Eastbound 16 Avenue and 10 Street NW,Multi-vehicle incident.,11/10/2017 07:06:29 AM,11/10/2017 07:08:09 AM,NW,-114.08555884659,51.0669849062973,"(51.066984906297, -114.08555884659)",1
Westbound Country Hills Boulevard at 36 Street NE,Multi-vehicle incident.,11/10/2017 08:15:13 AM,11/10/2017 08:20:35 AM,NE,-113.981724722857,51.1544599860738,"(51.154459986074, -113.981724722857)",1
Northbound Stoney Trail and 17 Avenue SE,Two vehicle incident.,01/10/2018 06:21:18 PM,01/10/2018 06:25:32 PM,SE,-113.929288828483,51.037888715863,"(51.037888715863, -113.929288828483)",1
Eastbound Glenmore Trail at 14 Street SW,Single vehicle incident.  Blocking the left lane.,11/10/2017 11:02:48 AM,11/10/2017 11:05:09 AM,SW,-114.101595818037,50.9963892678367,"(50.996389267837, -114.101595818037)",1
15 Street and 6 Avenue NW,Two vehicle incident.,11/28/2017 06:00:12 PM,11/28/2017 06:05:18 PM,NW,-114.096248419589,51.0576080589605,"(51.057608058961, -114.096248419589)",1
4 Avenue and 1 Street SW,Two vehicle incident.,11/10/2017 01:01:02 PM,11/10/2017 01:02:04 PM,SW,-114.065233382182,51.0493995727674,"(51.049399572767, -114.065233382182)",1
Westbound Stoney Trail at Harvest Hills Boulevard NE,Two vehicle incident.,11/10/2017 01:18:12 PM,11/10/2017 01:19:44 PM,NE,-114.070091836959,51.1737906003774,"(51.173790600377, -114.070091836959)",1
5 Avenue at 6 Street SW,There is an incident involving a pedestrian.,11/10/2017 01:15:05 PM,11/10/2017 01:19:44 PM,SW,-114.076107590207,51.048763537207,"(51.048763537207, -114.076107590207)",1
64 Avenue and Falconridge Boulevard NE,Two vehicle incident.,11/10/2017 01:58:49 PM,11/10/2017 01:59:31 PM,NE,-113.947340262316,51.1106893662139,"(51.110689366214, -113.947340262316)",1
Northbound Barlow Trail at 50 Avenue NW,Stalled vehicle.,11/10/2017 04:08:54 PM,11/10/2017 04:15:46 PM,NW,-114.00187681285,51.0087321875477,"(51.008732187548, -114.00187681285)",1
